Source IP,Destination IP,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,SYN Flag Count,ACK Flag Count,RST Flag Count,Label
192.168.1.49,192.168.1.52,ICMP,15364.198370740265,141,1,360.33048251397514,124.12436834834466,40.68783635932966,43.85278645737475,50985.484741168955,421.5016133211416,32,2,12,PortScan
192.168.1.43,192.168.1.36,TCP,449401.2256897241,13,13,1130.8551146063862,1653.6798414546488,158.15325003012828,177.70379369638454,3088.6434796214357,20.06568368867653,0,9,0,BENIGN
192.168.1.54,192.168.1.58,TCP,13697.124330617162,162,0,355.06616415091503,37.91757244722,21.45292227210303,23.063573593011554,58903.53672070964,581.5749889570453,44,3,13,DoS
192.168.1.41,192.168.1.49,ICMP,479670.82733095274,12,12,1215.0509399134896,1340.1472221879903,116.87038394545498,93.7158678426108,1185.2345199694182,19.50377042709727,0,9,0,BENIGN
192.168.1.23,192.168.1.31,TCP,583717.5517924482,4,15,589.3604465234037,2125.601801852925,109.67714390716843,121.42917880359104,2745.299670348435,23.71215414862069,2,9,0,BENIGN
192.168.1.49,192.168.1.2,ICMP,646072.8607575963,9,14,1429.9304629710934,1267.9347576196692,84.71067595687848,101.73861624863298,2952.700430224146,31.74527068617615,0,9,0,BENIGN
192.168.1.13,192.168.1.5,ICMP,346475.37610672024,15,10,125.40866363040527,1626.8759278744894,126.44199272258015,135.61132935356494,3355.7790251943575,18.970245994266588,1,10,0,BENIGN
192.168.1.9,192.168.1.42,TCP,731784.8227544839,21,17,1389.7183410104913,1174.1358906464952,112.51207404466737,169.17553899291136,3426.058932551756,14.928192876989774,2,5,0,BENIGN
192.168.1.41,192.168.1.49,ICMP,682994.4942165582,14,13,909.2871781235889,2549.4193948481307,103.00128999200865,154.58416421575353,1923.1343985113685,18.014911675547584,0,6,0,BENIGN
192.168.1.20,192.168.1.42,UDP,690143.5341205858,16,13,1294.1724664837823,485.34253812719896,152.21369867072875,173.85159427916852,2767.7259235261927,18.32571931163379,0,14,0,BENIGN
192.168.1.30,192.168.1.7,TCP,11587.646362202711,156,1,387.91085194033445,74.33988527927397,50.86584113914897,14.705403355434049,37409.751365849064,413.33780771643035,36,1,15,PortScan
192.168.1.11,192.168.1.34,ICMP,385052.69755764416,13,3,1604.0252709267133,1233.6475283132268,155.29889602774034,108.36203663244206,3858.3924058354146,31.215473206630342,0,3,0,BENIGN
192.168.1.46,192.168.1.33,UDP,447271.289728506,15,13,1053.5029762533534,1216.1410055985857,56.302838038220415,202.88632527293385,3949.461049301448,16.140986265120283,1,6,0,BENIGN
192.168.1.58,192.168.1.25,TCP,14166.809642887694,162,1,291.03911187153506,100.266794030785,50.66220364109026,23.135579385716863,62862.1024383319,441.1722045596941,46,0,14,Bruteforce
192.168.1.28,192.168.1.42,UDP,473284.479977055,10,13,1566.8564072154675,1343.848575166307,83.17371393104747,170.9485012084679,2840.6573555782825,19.74458209783112,0,8,0,BENIGN
192.168.1.31,192.168.1.22,UDP,479163.22809423495,8,13,804.2603895347868,1170.8687186482587,80.11190258879216,114.61354499779705,3202.838716024233,30.631419325427608,0,10,0,BENIGN
192.168.1.14,192.168.1.52,TCP,279379.0558246013,12,8,2187.5666161280374,1761.107692866283,56.786673994100575,147.7948479622708,3273.705666322478,18.899390284605605,2,10,0,BENIGN
192.168.1.35,192.168.1.55,UDP,480695.86421829456,10,7,1139.4257573896045,2011.7870139716345,93.51986051071306,113.64868566126994,2170.498599812063,20.803168576398374,0,9,0,BENIGN
192.168.1.54,192.168.1.34,ICMP,503254.7256589874,12,13,994.8409332755921,900.8787585674618,111.37677486043644,141.71004282513707,463.01038844980167,14.164486378215457,1,11,0,BENIGN
192.168.1.50,192.168.1.36,ICMP,32559.152589352667,163,2,301.96235783632244,121.99920650116016,10.0,42.98170898196683,37711.83290563736,395.420799485517,41,2,16,PortScan
192.168.1.6,192.168.1.6,TCP,542989.032094089,13,11,1496.3445644907902,226.21559541245847,100.27158250691546,143.30159624139728,1066.7410758522587,19.786538900637048,1,11,0,BENIGN
192.168.1.31,192.168.1.28,TCP,723518.6513444858,15,11,668.9920767145542,2416.203900343286,101.77135880369394,103.69133111102113,3266.7750812163076,21.183401060009693,1,10,0,BENIGN
192.168.1.15,192.168.1.59,UDP,524412.9597657508,13,4,1438.550715169431,1834.4474989594987,85.72823520622288,201.61423256694536,1302.9562844157304,34.42815818718748,3,6,0,BENIGN
192.168.1.35,192.168.1.31,ICMP,438449.0039982336,10,13,599.7709000088688,292.5871780308173,135.69045789338153,129.42500905872097,2282.911899161706,19.892372977293288,1,14,0,BENIGN
192.168.1.5,192.168.1.21,ICMP,152385.76246887498,10,7,774.3617093213534,1126.1626713355708,102.16567877532206,100.15197427623316,2681.492167618761,20.222371563599864,1,6,0,BENIGN
192.168.1.8,192.168.1.29,ICMP,698375.6497284684,11,5,1345.9036375547928,1878.2255370557118,131.7774051689589,153.73087527072846,2464.478869078007,29.725697614963494,1,8,0,BENIGN
192.168.1.11,192.168.1.19,TCP,474960.8104837152,10,15,1399.0883660247505,3110.681641809153,145.77827390079386,155.35942188629858,4970.3353435037925,7.606264681889073,4,7,0,BENIGN
192.168.1.31,192.168.1.4,ICMP,557664.4156429488,14,8,782.8178285605705,2688.574356392222,95.45229720308637,205.71861181228132,2661.7940373454726,6.275043844575203,2,3,0,BENIGN
192.168.1.7,192.168.1.31,ICMP,678158.7639892905,11,10,691.8318684104872,493.1331442507907,108.20836422388616,116.94422481811675,2839.815004292932,33.212885237374635,2,6,1,BENIGN
192.168.1.46,192.168.1.5,UDP,453320.113365261,11,12,933.0932262371828,1647.1979439253416,88.79364940035546,234.6243656746131,3661.6956603722933,3.2606576356193777,2,7,0,BENIGN
192.168.1.31,192.168.1.38,TCP,246955.06420871904,17,10,222.0497426267359,1708.6184955134572,119.28443115954482,151.5607271459399,2699.5429897414065,38.75573914372367,0,7,0,BENIGN
192.168.1.22,192.168.1.19,ICMP,749716.4088122407,15,7,524.2924183685147,1368.6163797208005,85.71919514168624,222.50034754328448,1631.315032330331,10.509154049477294,0,10,0,BENIGN
192.168.1.20,192.168.1.43,UDP,448582.0773703431,14,11,1439.8135439353928,1020.4220589414724,64.81944009786214,107.46074450054984,1528.7835686806773,16.156298480898492,3,8,1,BENIGN
192.168.1.8,192.168.1.39,ICMP,25710.15752171841,142,0,349.1692366480598,25.236506454600523,34.039870518074196,57.71893796241041,62096.258946619535,674.2024470473449,39,3,20,Botnet
192.168.1.6,192.168.1.13,ICMP,368515.2763725205,10,14,1878.0901697438987,1445.480929472412,144.9047924901102,148.64181372912108,3787.809168730554,15.599266327837725,0,14,0,BENIGN
192.168.1.7,192.168.1.13,ICMP,395801.096993171,14,8,983.6938049518888,1856.8956205700308,118.8374475021051,138.80184933555017,10.0,25.65728735199441,1,10,0,BENIGN
192.168.1.32,192.168.1.29,UDP,320845.17789133114,12,7,1125.8409121379325,1297.1784967079097,114.33071604792173,156.2629132308842,2858.420349322213,14.147192958423009,0,9,1,BENIGN
192.168.1.52,192.168.1.51,ICMP,756713.4198398736,11,13,1716.5939307327565,2609.850927867229,150.19151016253917,250.99795472926564,2062.964617309169,14.17866595201296,1,6,0,BENIGN
192.168.1.24,192.168.1.51,ICMP,685682.5531878095,14,14,1496.0147362971113,1374.0575591089585,87.38887416722687,162.58240578005592,4680.7012729578655,13.436508462923527,2,8,0,BENIGN
192.168.1.56,192.168.1.15,ICMP,420736.0803326712,10,6,1129.9406064331267,1604.3077400969764,98.53413153055139,205.5259618528637,3587.0450060250273,33.44756374911524,1,5,0,BENIGN
192.168.1.34,192.168.1.12,ICMP,499832.0417003165,10,9,1537.7864961917144,1872.615227235624,86.63346857024044,167.62477232006063,3080.4891619378527,14.13300464238321,0,7,0,BENIGN
192.168.1.46,192.168.1.39,TCP,609772.0091481332,20,10,1353.9548076556234,2121.040364346274,68.38004894050684,212.2464225748686,2479.904362881518,25.024169475103147,0,9,0,BENIGN
192.168.1.7,192.168.1.31,ICMP,595206.5963135007,19,10,1187.1206311471503,3102.8473850785067,70.57386494455076,49.72679900737333,4197.807645716055,32.4377891068109,1,8,0,BENIGN
192.168.1.19,192.168.1.29,TCP,352118.75375111814,12,14,756.5057071106727,1356.0169931429955,112.39829904115363,141.12240864117064,3284.495351302736,22.002724394466767,1,13,0,BENIGN
192.168.1.37,192.168.1.25,TCP,21875.92185221447,152,0,296.0927627125202,91.85610729335791,10.0,38.45618143433512,56037.30830044703,327.5879456282013,39,4,7,PortScan
192.168.1.42,192.168.1.13,TCP,20343.865461053938,137,2,548.8477829220988,68.24746792156284,30.355860712309877,15.559308774207835,46888.82855199957,240.23301718551318,34,1,11,PortScan
192.168.1.11,192.168.1.5,UDP,20542.10712808813,148,3,462.23038274863234,30.127142522519186,60.67478307854952,29.94294911165639,85804.37716240532,517.0933501019449,36,2,7,PortScan
192.168.1.22,192.168.1.52,UDP,599837.7854470144,13,7,1507.2043862411533,2400.2654338701905,82.25860585930877,154.7049707433301,3782.214520948315,28.07500209945822,2,11,0,BENIGN
192.168.1.38,192.168.1.59,UDP,568094.8368963044,9,7,748.0278697870274,628.4904350555448,93.62252092576261,195.28733736127074,1971.7138483266303,34.37411247339412,2,6,0,BENIGN
192.168.1.59,192.168.1.20,TCP,547111.5835804698,13,9,1271.6991533352088,1607.203597990159,84.91232872147127,141.84535786073866,4293.575050072346,15.318095608817245,1,7,1,BENIGN
192.168.1.54,192.168.1.45,UDP,684796.9104897534,19,11,1171.96528737923,1448.6999737378264,85.02121218817601,154.96358571227034,2893.24988552967,19.679248239697824,0,9,0,BENIGN
192.168.1.30,192.168.1.28,TCP,691167.0825411859,18,9,1211.4877664881988,1722.5540018353945,99.35493523577424,213.30418290419183,2463.627754604425,18.745517011208417,0,8,0,BENIGN
192.168.1.15,192.168.1.10,UDP,576473.1061664177,8,7,1599.4316115698107,1344.3310733655069,83.3000386832662,194.333460329839,2570.7281198794376,22.196660164443134,0,9,0,BENIGN
192.168.1.49,192.168.1.26,UDP,343243.44356205466,17,14,1609.6892673519342,1711.5758847833993,121.29197420135259,148.50508183133635,4924.336589625147,20.503815527287138,1,12,0,BENIGN
192.168.1.26,192.168.1.49,TCP,250869.9686296875,17,9,1142.9065467673945,1486.5288393309188,71.10047643751952,75.17049454460772,4071.5247620741466,31.899977623497456,1,9,0,BENIGN
192.168.1.15,192.168.1.19,ICMP,644775.5739092999,10,7,1404.1008841543517,1163.9101463882807,74.01523148828147,202.53353822680864,3349.837831304812,32.48826653316914,0,7,0,BENIGN
192.168.1.15,192.168.1.4,UDP,522422.6151109264,11,12,1714.861192500774,2106.427253881618,142.32533060631337,160.6507963106539,2817.2023978700236,19.71084726157402,1,10,1,BENIGN
192.168.1.8,192.168.1.8,TCP,309221.72232486727,15,5,590.322374178793,1199.2070338393032,72.12173193396885,207.88709862186806,1334.7336686917752,16.704628179071737,0,10,0,BENIGN
192.168.1.45,192.168.1.8,TCP,667909.574299757,8,12,1296.1401786145252,1551.8848982261413,89.02989054295641,107.11853682266972,2794.062158108887,5.459123576821812,2,4,0,BENIGN
192.168.1.22,192.168.1.2,ICMP,636239.2113900987,10,9,1080.7527843616795,1344.378350094244,105.35249357910848,179.8063411732655,2573.7134357468294,14.390091101710485,1,8,0,BENIGN
192.168.1.13,192.168.1.8,ICMP,266793.489038022,11,15,1181.3502576996839,1643.9018086626418,86.70896672039228,161.7197815957586,4940.273444733569,18.052059362453562,2,9,0,BENIGN
192.168.1.16,192.168.1.57,UDP,443249.29482141463,9,13,1572.2214940688393,1480.777586485075,122.07064075027944,213.19978152922033,1922.042575549717,20.95279768659166,2,8,0,BENIGN
192.168.1.19,192.168.1.4,TCP,408987.6736028653,12,8,822.451460289496,819.7415523947375,81.22237490278087,163.65222209309835,3152.6440912737394,20.25084781725438,2,5,0,BENIGN
192.168.1.44,192.168.1.22,ICMP,637446.716161185,10,13,1663.3724458022075,1586.3712361973617,83.3732358687655,179.74239822435928,2898.9201611454187,29.08964617313609,1,7,0,BENIGN
192.168.1.31,192.168.1.13,TCP,26423.60387207306,142,2,620.841132249471,96.78710229969008,50.96332321715645,0.0,38429.26584524342,434.11173897737723,50,1,12,Botnet
192.168.1.10,192.168.1.50,UDP,679777.9754775041,17,9,1454.2968302796369,1570.4601357510035,106.7636715458359,164.1055977391871,2509.3067630474256,25.906312088889727,1,15,1,BENIGN
192.168.1.12,192.168.1.51,TCP,261665.36537319125,13,12,1304.7765335077095,1169.9007892975715,116.80641132190948,179.11651681134683,3190.7726285949975,24.287583632062855,1,6,0,BENIGN
192.168.1.27,192.168.1.52,ICMP,20745.77582762978,172,1,395.78390400347536,92.6028147283067,59.37793475314085,42.60992671757092,39407.14330310681,509.3654048733058,37,2,10,DDoS
192.168.1.38,192.168.1.31,ICMP,16455.53121183418,177,3,197.72663493835933,96.10145913405677,34.70864117339954,34.50225337298256,99029.51282401304,492.5142891515658,45,1,11,DDoS
192.168.1.9,192.168.1.3,UDP,391348.62208876986,9,5,1863.2115384468616,1222.5758105053274,118.08933666273722,198.1809349820632,2917.2918746507717,15.363065833166555,1,9,0,BENIGN
192.168.1.40,192.168.1.2,UDP,491014.10934842564,17,9,1977.060269206066,1472.7312555373467,76.04323875383896,133.56512047790778,1675.1198038759587,28.658994149567064,0,5,0,BENIGN
192.168.1.9,192.168.1.4,ICMP,21243.850551934214,148,2,622.8666632753893,147.07933814950968,32.15273171038066,49.967933385749134,21002.606812513175,338.52875001842807,39,2,11,PortScan
192.168.1.56,192.168.1.18,ICMP,598683.201564977,7,18,1162.3249025937655,2096.93165611471,131.98320936665925,203.7721524188953,2474.8057718603895,20.1225620072851,5,9,0,BENIGN
192.168.1.15,192.168.1.30,UDP,599378.919467192,15,12,982.4128809747987,1877.3479807615113,76.55370083056052,181.42175908584963,3569.389590290374,33.615730234674224,1,4,0,BENIGN
192.168.1.52,192.168.1.57,ICMP,853965.7901494417,12,12,1383.771315123878,1367.97126488287,150.99288529481612,223.72366209501632,2166.4167957749987,17.558867216636294,0,9,1,BENIGN
192.168.1.39,192.168.1.23,TCP,376355.1187673595,14,16,1217.4036761812201,1229.4201516076614,108.36498661338823,161.25676284423062,4361.43332765071,17.885393051211164,1,4,0,BENIGN
192.168.1.43,192.168.1.41,UDP,22605.21075320179,147,0,306.757497958393,44.819718043403284,55.45196370555189,40.561613393592886,65578.849819988,299.64654003001465,45,0,14,DDoS
192.168.1.15,192.168.1.53,TCP,344512.7037695515,10,7,975.4702218742976,1622.229064672857,62.940177626846626,186.50483853792474,2439.6275771574146,30.694875828134876,0,9,0,BENIGN
192.168.1.11,192.168.1.16,ICMP,735709.2495426154,11,10,1583.801200495779,1511.8482496878455,179.35698531540393,153.96009502372894,2646.3006965607506,21.07248492978686,1,6,0,BENIGN
192.168.1.5,192.168.1.26,TCP,331378.9222753459,11,8,1400.101143491851,1306.1991954697462,74.12552889214457,70.21539505516932,2489.07480803408,26.245742176212744,1,7,0,BENIGN
192.168.1.36,192.168.1.46,UDP,473545.1074266005,14,8,1716.803796694643,1841.9867057921958,82.01541986476445,73.78849305325681,3814.3788211742226,24.653584103945825,1,7,1,BENIGN
192.168.1.53,192.168.1.24,UDP,26306.180588359748,164,1,250.47871585517248,78.90784631389919,52.384348659349264,23.028308665929224,29324.798864723016,268.59606390314264,42,1,14,Bruteforce
192.168.1.34,192.168.1.40,TCP,619380.798203329,14,10,830.6351229692209,1264.9131242525377,119.72786192632914,165.61073938699147,523.8678701396711,31.700717317520034,1,14,0,BENIGN
192.168.1.53,192.168.1.9,UDP,557715.2816307489,18,12,1234.6459373540988,1038.610846540378,96.54112687759655,160.98107987102028,3267.1425198906304,15.545540917014415,0,10,0,BENIGN
192.168.1.52,192.168.1.48,TCP,598097.9348352673,20,11,1374.1114229318475,1571.9643509280197,113.5553598016808,179.91419139792234,3362.619544137211,21.145641305339833,1,7,0,BENIGN
192.168.1.36,192.168.1.57,TCP,541353.6099113071,18,9,703.9990467093858,1921.8514327542152,103.8762637344519,170.76890558367273,2022.3350748086095,16.796475097047523,1,5,0,BENIGN
192.168.1.9,192.168.1.24,UDP,524622.1040114637,5,8,1327.8714531059372,1881.265535041647,20.0,145.32929990096775,2956.1203490757334,17.040638901742206,3,8,0,BENIGN
192.168.1.51,192.168.1.37,UDP,450031.2851174539,13,13,720.468236901901,1328.235190846412,58.998833580973205,149.51224216920943,4337.365780735972,18.444127276788738,1,8,1,BENIGN
192.168.1.47,192.168.1.48,UDP,654210.2029940484,11,12,1505.0137984908397,1733.8646596221467,100.01664565085191,166.5154136236778,4476.241841362298,34.221782816107726,0,6,0,BENIGN
192.168.1.21,192.168.1.16,TCP,476204.7744441968,12,10,829.4693391749988,816.910189345495,60.43772760386638,158.0351099388143,3769.4913899145145,21.725560767750668,0,9,0,BENIGN
192.168.1.46,192.168.1.20,UDP,371671.03206371365,12,12,900.365570416983,1098.4098831482727,79.80308021785157,155.67469821062502,2198.410431545022,33.30167448356352,0,5,0,BENIGN
192.168.1.2,192.168.1.10,ICMP,308091.48681177554,14,6,1125.535505932164,1888.5951985492202,123.34506922761211,171.98886316937262,3707.0008497304643,5.594645632321242,1,6,0,BENIGN
192.168.1.49,192.168.1.40,ICMP,485707.13194790983,15,7,1579.956285350693,1400.979497795314,96.49282064909302,117.67616588576253,812.9260800999728,18.62746985639279,0,7,0,BENIGN
192.168.1.41,192.168.1.3,ICMP,405227.6466375829,6,13,1075.1629292755,1346.402336476597,66.56522799233728,141.57353048270647,2764.150760086217,26.182268166263338,0,16,0,BENIGN
192.168.1.8,192.168.1.51,TCP,397538.6589186483,15,12,670.374982673965,2057.0503299753987,59.41363233796686,119.54381978860516,1036.14706098841,3.7337481640392873,1,8,0,BENIGN
192.168.1.48,192.168.1.53,TCP,582638.6571340311,14,6,1725.5921189792202,1409.2072078648819,56.891014551323394,80.4317604264494,778.9519179863696,25.288560005273467,0,7,0,BENIGN
192.168.1.50,192.168.1.28,ICMP,645132.5623986702,16,18,1189.0734599418533,1280.2916056531844,115.67742499299634,152.25948358789685,1911.1936335260486,23.077818227658693,0,7,0,BENIGN
192.168.1.50,192.168.1.44,UDP,394816.1011052847,10,13,888.5065474382434,1066.9114745490583,64.52277313210304,134.1265661880742,1632.7230607219255,18.955489978857837,0,7,0,BENIGN
192.168.1.43,192.168.1.44,ICMP,464917.9233623097,10,7,721.0035433134601,1276.924518210905,102.73743712376967,161.49043947264133,2995.5215115415936,14.375558065638929,0,6,0,BENIGN
192.168.1.20,192.168.1.33,ICMP,515140.5187602732,14,7,1285.57438693914,2472.4870784651057,139.8760646207085,122.29690810865688,2610.9226425323454,35.02172246181276,2,9,0,BENIGN
192.168.1.33,192.168.1.52,TCP,35621.33375551279,163,2,267.0800070346904,45.89231435562145,32.41324200355067,49.00403726988059,16137.142645854743,229.38415241704428,38,1,12,Botnet
192.168.1.43,192.168.1.28,UDP,327626.1064192046,8,14,393.155585664829,2269.7517718804374,67.3003916115507,79.76642251039783,2376.628983838775,2.9406564081889712,2,8,0,BENIGN
192.168.1.37,192.168.1.54,ICMP,599985.9002914301,9,13,1094.6101183777025,1972.9725358338164,120.96827636122903,237.79768083279362,3779.9853997502173,21.6819911209661,2,12,0,BENIGN
192.168.1.6,192.168.1.55,UDP,27447.971012418697,157,0,87.82639948730281,44.270224021612506,45.12119075296837,32.5697849152373,44458.14118559087,579.6182376458307,46,3,9,Botnet
192.168.1.58,192.168.1.7,ICMP,671915.9958577622,13,14,1022.9762533300386,2214.70298333941,116.55024329124595,194.55995486807836,1865.6438170408658,25.665003009823707,1,7,0,BENIGN
192.168.1.38,192.168.1.35,UDP,25765.222842690644,175,1,291.13991546195166,131.2299797278635,43.565111202114295,22.617585243139438,52453.16471717274,572.2073448086255,40,2,16,PortScan
